Source.Name,state,parlimen,dun,code_state,code_parlimen,code_dun,code_state_dun,Cell X,Cell Y,Lat,Lon,Coor,intersect_perc,state.1,parlimen.1,dun.1,code_state.1,code_parlimen.1,code_dun.1,code_state_dun.1,year,area_km2,population_total,nationality_citizen,nationality_non_citizen,sex_male,sex_female,ethnicity_proportion_bumi,ethnicity_proportion_chinese,ethnicity_proportion_indian,ethnicity_proportion_other,eth_perc,age_proportion_0_14,age_proportion_15_64,age_proportion_65_above,age_perc,age_proportion_18_above,housing_total,household_total,household_size_avg,live_births,live_births_male,live_births_female,deaths,deaths_male,deaths_female,labour_participation_rate,labour_unemployment_rate,income_median,income_avg,expenditure_avg,gini,poverty_incidence,sme_small,sme_micro,sme_medium,businesses_agriculture,businesses_crops,businesses_livestock,businesses_fisheries,businesses_forestry,businesses_mining,businesses_manufacturing,businesses_construction,businesses_services,utilities_pipedwater_home,utilities_pipedwater_public,utilities_pipedwater_other,utilities_electricity_home,utilities_electricity_none,coordinate1,population_every_1km2
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,24,11,3.665,101.565,"3.67, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.665, 101.565",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,24,12,3.675,101.565,"3.68, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.675, 101.565",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,24,13,3.685,101.565,"3.69, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.685, 101.565",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,24,14,3.695,101.565,"3.7, 101.57",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.695, 101.565",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,25,5,3.605,101.575,"3.61, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.605, 101.575",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,25,6,3.615,101.575,"3.62, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.615, 101.575",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,25,7,3.625,101.575,"3.63, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.625, 101.575",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,25,8,3.635,101.575,"3.64, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.635, 101.575",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,25,9,3.645,101.575,"3.65, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.645, 101.575",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,25,10,3.655,101.575,"3.66, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.655, 101.575",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,25,11,3.665,101.575,"3.67, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.665, 101.575",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,25,12,3.675,101.575,"3.68, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.675, 101.575",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,25,13,3.685,101.575,"3.69, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.685, 101.575",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,25,14,3.695,101.575,"3.7, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.695, 101.575",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,25,15,3.705,101.575,"3.71, 101.58",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.705, 101.575",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,26,6,3.615,101.585,"3.62, 101.59",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.615, 101.585",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,26,7,3.625,101.585,"3.63, 101.59",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.625, 101.585",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,26,8,3.635,101.585,"3.64, 101.59",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.635, 101.585",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,26,9,3.645,101.585,"3.65, 101.59",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.645, 101.585",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,26,10,3.655,101.585,"3.66, 101.59",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.655, 101.585",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,26,11,3.665,101.585,"3.67, 101.59",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.665, 101.585",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,26,12,3.675,101.585,"3.68, 101.59",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.675, 101.585",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,26,13,3.685,101.585,"3.69, 101.59",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.685, 101.585",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,26,14,3.695,101.585,"3.7, 101.59",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.695, 101.585",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,26,15,3.705,101.585,"3.71, 101.59",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.705, 101.585",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,26,16,3.715,101.585,"3.72, 101.59",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.715, 101.585",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,27,7,3.625,101.595,"3.63, 101.6",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.625, 101.595",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,27,8,3.635,101.595,"3.64, 101.6",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.635, 101.595",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,27,9,3.645,101.595,"3.65, 101.6",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.645, 101.595",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,27,10,3.655,101.595,"3.66, 101.6",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.655, 101.595",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,27,11,3.665,101.595,"3.67, 101.6",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.665, 101.595",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,27,12,3.675,101.595,"3.68, 101.6",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.675, 101.595",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,27,13,3.685,101.595,"3.69, 101.6",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.685, 101.595",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,27,14,3.695,101.595,"3.7, 101.6",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.695, 101.595",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,27,15,3.705,101.595,"3.71, 101.6",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.705, 101.595",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,27,16,3.715,101.595,"3.72, 101.6",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.715, 101.595",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,27,17,3.725,101.595,"3.73, 101.6",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.725, 101.595",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,27,18,3.735,101.595,"3.74, 101.6",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.735, 101.595",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,28,8,3.635,101.605,"3.64, 101.61",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.635, 101.605",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,28,9,3.645,101.605,"3.65, 101.61",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.645, 101.605",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,28,10,3.655,101.605,"3.66, 101.61",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.655, 101.605",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,28,11,3.665,101.605,"3.67, 101.61",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.665, 101.605",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,28,12,3.675,101.605,"3.68, 101.61",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.675, 101.605",60.54827586
N.05 Hulu Bernam.csv,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,28,13,3.685,101.605,"3.69, 101.61",100.0,Selangor,P.094 Hulu Selangor,N.05 Hulu Bernam,10,P.094,N.05,10_N.05,2020,580,35118,34019,1099,18330,16788,72.8,13.3,13.6,0.3,100.0,18.3,65.2,16.5,100.0,76.5,10814,9063,3.9,471,247,224,128,76,52,73.3,3.9,5379,6176,3468,0.277,0.0,147.0,503,22.0,22,16,5,1,0,0,70,59,545,100.0,0.0,0.0,100,0,"3.685, 101.605",60.54827586
